TOA5,IMNAVAIT-SNOWFENCE,CR1000,12067,CR1000.Std.14,CPU:Imnaviatfence.CR1,34902,Imnaviat,,,,,,,,,,,
TIMESTAMP,RECORD,WS_ms,WindDir,WS_ms_WVc(1),WS_ms_WVc(2),WS_ms_S_WVT,T107_C,Snow_depth_3m,SignalQuality_3m,Snow_depth_8m,SignalQuality_8m,Snow_depth_15m,SignalQuality_15m,Batt_Volt,PanelTemp,T_107_3m,T_107_8m,T_107_15m
TS,RN,meters/second,Degrees,meters/second,meters/second,meters/second,Deg C,,,,,,,Volts,deg. C,deg c,deg c,deg c
,,Smp,Smp,WVc,WVc,Max,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
6/12/2012 9:30,195890,2.185,49.12,1.98,22.08,3.058,-1.923,-0.033,0,0.362,0,0.151,0,14.53,-0.628,0.021,-0.228,1.363
6/12/2012 9:40,195891,1.642,14.15,1.773,14.09,2.435,-1.932,-0.074,0,0.361,0,0.142,0,14.53,-0.33,0.116,-0.227,1.715
6/12/2012 9:50,195892,1.45,40.17,1.342,2.202,1.887,-1.662,-0.063,0,0.356,0,-0.229,0,14.51,0.074,0.27,-0.226,2.144
6/12/2012 10:00,195893,2.117,286.7,1.26,340.6,2.117,-1.894,-0.064,0,0.356,0,0.117,0,14.51,0.266,0.497,-0.227,2.59
6/12/2012 10:10,195894,2.2,315.8,2.074,298.7,3.258,-2.106,-0.055,0,0.359,0,0.144,0,14.52,0.246,0.687,-0.228,2.779
6/12/2012 10:20,195895,2.455,313.5,2.08,302.8,2.666,-1.972,-0.057,0,0.366,0,0.129,0,14.53,0.16,0.82,-0.228,2.836
6/12/2012 10:30,195896,0.75,299,1.798,301.9,2.768,-1.722,-0.046,0,0.363,0,0.109,0,14.53,0.117,0.972,-0.229,2.949
6/12/2012 10:40,195897,1.808,311.9,0.615,338.2,1.808,-1.089,-0.054,0,0.351,0,0.123,0,14.52,0.203,1.2,-0.229,3.14
6/12/2012 10:50,195898,1.181,340,1.588,316.4,2.288,-1.279,-0.052,0,0.36,0,0.106,0,14.51,0.33,1.487,-0.227,3.293
6/12/2012 11:00,195899,0.926,280.1,1.004,332,1.818,-1.337,-0.042,0,0.358,0,0.101,0,14.51,0.436,1.753,-0.228,3.388
6/12/2012 11:10,195900,1.622,334.6,1.696,342.3,2.587,-1.395,-0.056,0,0.361,0,0.107,0,14.52,0.522,2.019,-0.228,3.502
6/12/2012 11:20,195901,2.411,317.4,2.062,318.1,3.028,-1.204,-0.065,0,0.358,0,0.107,0,14.52,0.565,2.265,-0.229,3.577
6/12/2012 11:30,195902,2.974,309,2.302,312.5,3.244,-1.013,-0.043,0,0.363,0,0.124,0,14.52,0.565,2.473,-0.229,3.653
6/12/2012 11:40,195903,2.156,276.1,2.265,295.3,2.871,-0.975,-0.062,0,0.361,0,0.126,0,14.53,0.585,2.683,-0.229,3.748
6/12/2012 11:50,195904,2.205,237.2,1.532,278,2.984,-0.822,-0.033,0,0.358,0,0.13,0,14.51,0.691,2.948,-0.23,3.9
6/12/2012 12:00,195905,1,249.7,1.596,269.3,2.827,-0.449,-0.027,0,0.358,0,0.127,0,14.5,0.863,3.272,-0.23,4.052
6/12/2012 12:10,195906,2.337,285.2,1.638,266.5,2.666,-0.325,-0.053,0,0.358,0,0.116,0,14.49,1.159,3.672,-0.23,4.262
6/12/2012 12:20,195907,2.494,26.74,2.16,47.65,3.17,-0.191,-0.068,0,0.352,0,0.142,0,14.48,1.394,4.129,-0.229,4.491
6/12/2012 12:30,195908,1.053,325.9,1.679,334.4,2.607,0,-0.07,0,0.358,0,0.115,0,14.47,1.629,4.626,-0.229,4.702
6/12/2012 12:40,195909,0.637,22.85,1.35,11.55,2.514,0.229,-0.064,0,0.36,0,0.124,0,14.47,1.861,5.084,-0.229,4.931
6/12/2012 12:50,195910,0.755,300.9,1.532,330.1,3.17,0.096,-0.046,0,0.364,0,0.117,0,14.47,2.011,5.506,-0.229,5.075
6/12/2012 13:00,195911,4.101,301.3,2.252,307.6,4.101,0.145,-0.045,0,0.361,0,0.125,0,14.47,2.096,5.795,-0.227,5.22
6/12/2012 13:10,195912,2.426,345.2,2.4,299.6,3.636,0.488,-0.065,0,0.364,0,0.13,0,14.48,1.97,5.757,-0.227,5.277
6/12/2012 13:20,195913,1.862,340.3,1.804,346.5,3.469,0.515,-0.06,0,0.36,0,0.129,0,14.48,1.97,5.698,-0.228,5.257
6/12/2012 13:30,195914,2.234,292.6,1.534,332.6,2.234,0.801,-0.065,0,0.361,0,0.13,0,14.48,2.182,5.871,-0.228,5.334
6/12/2012 13:40,195915,0.372,6.857,1.729,314.5,2.724,0.935,-0.061,0,0.361,0,0.124,0,14.48,2.331,6.122,-0.227,5.508
6/12/2012 13:50,195916,2.288,0.048,1.584,336.3,2.489,1.573,-0.064,0,0.361,0,0.131,0,14.47,2.503,6.295,-0.227,5.642
6/12/2012 14:00,195917,2.896,346.9,1.832,343.8,3.401,1.507,-0.056,0,0.357,0,0.128,0,14.46,2.93,6.604,-0.226,5.834
6/12/2012 14:10,195918,2.734,341.3,3.034,341.8,3.842,0.764,-0.015,0,0.361,0,0.149,0,14.46,2.95,6.873,-0.227,5.997
6/12/2012 14:20,195919,1.818,324.9,3.025,339.8,4.459,0.84,-0.051,0,0.363,0,0.132,0,14.48,2.652,6.699,-0.227,5.9
6/12/2012 14:30,195920,2.778,35.31,2.318,5.17,3.798,1.81,-0.062,0,0.362,0,0.113,0,14.46,2.971,6.622,-0.227,5.93
6/12/2012 14:40,195921,2.739,4.267,2.89,349.6,4.939,1.354,-0.062,0,0.362,0,0.113,0,14.47,3.142,7.086,-0.227,6.18
6/12/2012 14:50,195922,2.651,325.5,2.588,348.8,3.44,2.132,-0.062,0,0.358,0,0.125,0,14.46,3.079,7.181,-0.228,6.236
6/12/2012 15:00,195923,1.744,12.9,3.135,358.7,3.935,1.144,-0.041,0,0.363,0,0.12,0,14.47,2.887,7.21,-0.229,6.225
6/12/2012 15:10,195924,3.396,298.5,2.415,331.2,3.396,2.816,-0.035,0,0.355,0,0.135,0,14.47,3.142,7.122,-0.229,6.196
6/12/2012 15:20,195925,2.117,13.5,2.488,302.7,4.283,2.038,-0.04,0,0.356,0,0.102,0,14.46,3.655,7.589,-0.228,6.641
6/12/2012 15:30,195926,2.558,54.01,3.408,23.08,5.096,1.191,-0.068,0,0.355,0,0.108,0,14.17,3.357,7.724,-0.228,6.746
6/12/2012 15:40,195927,2.832,342.8,2.397,3.438,3.327,1.495,-0.046,0,0.359,0,0.118,0,14.48,2.865,7.277,-0.229,6.379
6/12/2012 15:50,195928,2.764,26.44,2.561,11.71,3.494,1.409,-0.05,0,0.359,0,0.106,0,14.5,2.672,6.852,-0.229,6.062
6/12/2012 16:00,195929,3.018,33.83,3.361,23.47,4.297,0.687,-0.039,0,0.354,0,0.115,0,14.32,2.331,6.476,-0.228,5.746
6/12/2012 16:10,195930,4.405,38.02,3.356,30.49,5.003,0.783,-0.058,0,0.354,0,0.097,0,14.23,1.904,5.891,-0.228,5.325
6/12/2012 16:20,195931,3.69,36.56,3.883,35.77,4.827,0.906,-0.052,0,0.35,0,0.084,0,14.53,1.629,5.354,-0.227,4.99
6/12/2012 16:30,195932,3.685,33.57,4.024,33.31,4.89,0.678,-0.058,0,0.352,0,0.093,0,14.53,1.543,4.914,-0.228,4.751
6/12/2012 16:40,195933,4.361,39.56,4.093,41.72,4.856,0.725,-0.049,0,0.352,0,0.095,0,14.44,1.416,4.684,-0.228,4.646
6/12/2012 16:50,195934,4.488,25.27,3.894,31.78,4.934,0.678,-0.059,0,0.354,0,0.107,0,14.21,1.33,4.493,-0.228,4.56
6/12/2012 17:00,195935,3.342,30.09,3.897,19.52,4.684,0.867,-0.065,0,0.357,0,0.09,0,14.21,1.202,4.234,-0.229,4.415
6/12/2012 17:10,195936,4.096,12.49,3.878,9.14,4.944,0.886,-0.047,0,0.355,0,-0.251,0,14.54,1.181,3.996,-0.229,4.282
6/12/2012 17:20,195937,3.587,5.275,4.116,0.773,4.954,0.743,-0.062,0,0.356,0,0.11,0,14.53,1.288,3.9,-0.229,4.262
6/12/2012 17:30,195938,2.479,14.96,3.531,8.36,4.498,0.857,-0.006,0,0.357,0,0.15,0,14.53,1.373,3.958,-0.229,4.32
6/12/2012 17:40,195939,3.739,346.6,3.568,346,4.439,0.962,-0.014,0,0.349,0,0.095,0,14.52,1.457,4.072,-0.229,4.377
6/12/2012 17:50,195940,2.421,27.24,3.407,355.5,4.307,0.657,-0.408,0,0.351,0,0.146,0,14.46,1.543,4.148,-0.229,4.473
6/12/2012 18:00,195941,2.999,14.91,2.51,9.07,4.091,0.543,-0.07,0,0.35,0,0.14,0,14.18,1.5,4.167,-0.229,4.511
6/12/2012 18:10,195942,2.269,26.13,2.719,17.3,3.572,0.372,-0.417,0,0.348,0,0.135,0,14.11,1.394,4.092,-0.229,4.435
6/12/2012 18:20,195943,1.896,13.07,2.479,17.27,3.65,0.448,-0.076,0,0.352,0,0.134,0,14.08,1.308,3.958,-0.229,4.339
6/12/2012 18:30,195944,3.357,352.3,2.825,358.7,3.557,0.324,-0.045,0,0.347,0,0.131,0,14.11,1.288,3.863,-0.229,4.282
6/12/2012 18:40,195945,2.151,330,2.817,337.8,3.822,0.191,-0.011,0,0.349,0,0.132,0,14.09,1.202,3.767,-0.23,4.224
6/12/2012 18:50,195946,2.607,348,2.431,336.7,3.533,0.295,-0.083,0,0.347,0,0.128,0,14.09,1.159,3.633,-0.23,4.186
6/12/2012 19:00,195947,2.083,341.3,2.117,341.9,3.102,0.21,-0.083,0,0.347,0,0.129,0,14.05,1.118,3.529,-0.229,4.148
6/12/2012 19:10,195948,1.813,14.65,1.541,7.99,2.857,0.428,-0.024,0,0.345,0,0.13,0,14.02,1.096,3.443,-0.23,4.11
6/12/2012 19:20,195949,2.612,353.8,2.008,352.2,3.562,0.38,-0.086,0,0.343,0,0.129,0,14.01,1.118,3.424,-0.23,4.071
6/12/2012 19:30,195950,0.867,2.254,1.715,24.12,2.656,0.19,-0.42,0,0.34,0,0.131,0,13.98,1.118,3.405,-0.229,4.034
6/12/2012 19:40,195951,1.935,16.83,1.968,11.24,2.705,0.085,-0.413,0,0.34,0,0.131,0,13.95,1.138,3.395,-0.23,3.995
6/12/2012 19:50,195952,1.367,23.69,2.07,30.8,3.077,0.085,-0.416,0,0.339,0,0.129,0,13.92,1.075,3.348,-0.23,3.929
6/12/2012 20:00,195953,1.955,353.8,2.485,19.28,3.577,0.009,-0.082,0,0.337,0,0.131,0,13.89,0.989,3.234,-0.229,3.843
6/12/2012 20:10,195954,0.843,335.1,1.621,357.9,2.274,-0.115,-0.063,0,0.342,0,0.13,0,13.88,0.946,3.11,-0.23,3.748
6/12/2012 20:20,195955,0.676,340.6,0.966,16,1.676,-0.239,-0.075,0,0.336,0,0.127,0,13.84,0.883,3.006,-0.23,3.681
6/12/2012 20:30,195956,1.597,352.9,1.183,30.34,2.141,-0.211,-0.079,0,0.341,0,0.133,0,13.83,0.82,2.891,-0.23,3.605
6/12/2012 20:40,195957,1.46,0.048,1.872,347.9,2.362,-0.364,-0.07,0,0.341,0,0.129,0,13.82,0.757,2.786,-0.23,3.528
6/12/2012 20:50,195958,1.328,19.42,0.807,28.52,1.793,-0.487,-0.076,0,0.337,0,0.127,0,13.79,0.671,2.673,-0.23,3.452
6/12/2012 21:00,195959,0.613,79.3,1.332,40.98,1.96,-0.641,-0.074,0,0.339,0,0.126,0,13.78,0.565,2.548,-0.23,3.366
6/12/2012 21:10,195960,0.941,128.8,1.039,113.9,1.558,-0.641,-0.074,0,0.34,0,0.127,0,13.76,0.436,2.434,-0.23,3.29
6/12/2012 21:20,195961,1.166,350.4,0.567,150.5,1.485,-0.335,-0.079,0,0.334,0,0.126,0,13.74,0.352,2.359,-0.23,3.205
6/12/2012 21:30,195962,0.804,316.1,0.5,330.9,1.24,-0.506,-0.072,0,0.337,0,0.123,0,13.72,0.309,2.264,-0.229,3.129
6/12/2012 21:40,195963,1.181,24.99,0.489,5.973,1.181,-0.467,-0.413,0,0.338,0,0.124,0,13.7,0.266,2.141,-0.229,3.044
6/12/2012 21:50,195964,0.436,307.4,0.868,16.11,1.294,-0.581,-0.084,0,0.339,0,0.127,0,13.68,0.203,2.009,-0.228,2.95
6/12/2012 22:00,195965,1.401,339.5,1.249,7.64,1.95,-0.572,-0.078,0,0.339,0,0.125,0,13.66,0.138,1.866,-0.228,2.855
6/12/2012 22:10,195966,0.907,343,1.235,354.3,1.779,-0.523,-0.081,0,0.335,0,0.127,0,13.64,0.097,1.725,-0.227,2.751
6/12/2012 22:20,195967,1.348,16.52,1.164,10.74,1.808,-0.59,-0.077,0,0.335,0,0.129,0,13.62,0.054,1.573,-0.227,2.647
6/12/2012 22:30,195968,0.769,54.97,1.27,15.95,1.735,-0.696,-0.075,0,0.337,0,0.127,0,13.6,0.011,1.439,-0.228,2.542
6/12/2012 22:40,195969,1.357,0.048,1.217,25.36,2.078,-0.648,-0.067,0,0.339,0,0.128,0,13.58,-0.052,1.315,-0.228,2.437
6/12/2012 22:50,195970,1.176,0.863,0.917,7.744,1.632,-0.639,-0.052,0,0.336,0,0.126,0,13.56,-0.118,1.191,-0.228,2.342
6/12/2012 23:00,195971,1.171,26.86,1.11,19.38,1.597,-0.744,-0.072,0,0.336,0,0.125,0,13.54,-0.181,1.068,-0.228,2.256
6/12/2012 23:10,195972,1.161,4.173,1.165,16.6,1.578,-0.667,-0.06,0,0.334,0,0.128,0,13.52,-0.224,0.973,-0.227,2.162
6/12/2012 23:20,195973,1.372,337,1.219,5.772,1.789,-0.619,-0.073,0,0.337,0,0.127,0,13.5,-0.267,0.859,-0.228,2.076
6/12/2012 23:30,195974,2.298,1.487,1.577,359.3,2.298,-0.79,-0.065,0,0.335,0,0.127,0,13.49,-0.287,0.784,-0.227,2.001
6/12/2012 23:40,195975,0.534,350.1,1.086,0.994,2.097,-0.819,-0.061,0,0.333,0,0.127,0,13.48,-0.33,0.698,-0.226,1.925
6/12/2012 23:50,195976,1.024,37.51,1.152,8.08,1.686,-0.848,-0.059,0,0.332,0,0.126,0,13.46,-0.373,0.622,-0.227,1.858
6/13/2012 0:00,195977,1.857,39.04,1.414,29.49,1.975,-0.78,-0.052,0,0.334,0,0.129,0,13.44,-0.416,0.556,-0.226,1.792
6/13/2012 0:10,195978,1.744,52.33,1.729,39.07,2.362,-0.848,-0.055,0,0.336,0,0.129,0,13.43,-0.436,0.498,-0.227,1.734
6/13/2012 0:20,195979,1.24,39.33,1.678,42.67,2.249,-0.771,-0.06,0,0.336,0,0.127,0,13.41,-0.457,0.45,-0.217,1.678
6/13/2012 0:30,195980,2.176,69.57,1.796,52.03,2.357,-0.847,-0.062,0,0.334,0,0.136,0,13.39,-0.479,0.403,-0.226,1.621
6/13/2012 0:40,195981,1.524,64.46,1.767,60.17,2.416,-0.694,-0.065,0,0.335,0,0.13,0,13.38,-0.5,0.365,-0.226,1.564
6/13/2012 0:50,195982,1.313,73.65,1.458,65.22,1.896,-0.78,-0.064,0,0.334,0,0.128,0,13.37,-0.5,0.327,-0.226,1.507
6/13/2012 1:00,195983,1.338,59.09,1.131,76.01,1.828,-0.799,-0.065,0,0.332,0,0.141,0,13.35,-0.522,0.289,-0.226,1.469
6/13/2012 1:10,195984,1.475,61.39,1.562,73.02,1.955,-0.828,-0.068,0,0.336,0,0.15,0,13.33,-0.542,0.251,-0.226,1.431
6/13/2012 1:20,195985,1.421,84.4,1.482,57.85,1.877,-0.809,-0.067,0,0.336,0,0.145,0,13.33,-0.563,0.232,-0.226,1.393
6/13/2012 1:30,195986,2.666,63.26,2.177,64.44,2.916,-0.848,-0.066,0,0.334,0,0.146,0,13.32,-0.563,0.203,-0.226,1.336
6/13/2012 1:40,195987,1.544,68.93,2.184,56.76,3.009,-0.925,-0.065,0,0.335,0,0.137,0,13.31,-0.649,0.173,-0.227,1.287
6/13/2012 1:50,195988,1.749,51.23,1.847,61.51,2.445,-0.828,-0.065,0,0.336,0,0.14,0,13.29,-0.671,0.136,-0.226,1.231
6/13/2012 2:00,195989,2.029,66,1.885,60.19,2.587,-0.943,-0.063,0,0.335,0,0.129,0,13.28,-0.734,0.107,-0.227,1.183
6/13/2012 2:10,195990,1.548,95.1,1.934,73.24,2.391,-0.829,-0.069,0,0.336,0,0.133,0,13.27,-0.798,0.059,-0.227,1.116
6/13/2012 2:20,195991,0.907,99.2,1.711,105.6,2.298,-0.848,-0.066,0,0.337,0,0.13,0,13.26,-0.82,0.04,-0.227,1.059
6/13/2012 2:30,195992,1.122,107.3,1.062,112.2,1.867,-0.839,-0.066,0,0.333,0,0.132,0,13.25,-0.777,0.02,-0.228,1.02
6/13/2012 2:40,195993,1.97,90.4,1.82,99.7,2.528,-0.905,-0.07,0,0.335,0,0.129,0,13.23,-0.755,0.022,-0.226,0.993
6/13/2012 2:50,195994,1.984,108.2,2.212,84.8,2.724,-0.886,-0.065,0,0.335,0,0.132,0,13.22,-0.777,0.003,-0.226,0.955
6/13/2012 3:00,195995,1.602,82.5,1.798,92.3,2.357,-0.972,-0.07,0,0.334,0,0.13,0,13.22,-0.861,-0.027,-0.227,0.897
6/13/2012 3:10,195996,0.441,67.32,1.475,88.4,2.249,-0.868,-0.06,0,0.334,0,0.131,0,13.21,-0.927,-0.037,-0.218,0.84
6/13/2012 3:20,195997,1.009,83,0.692,86.2,1.597,-0.771,-0.072,0,0.335,0,0.131,0,13.2,-0.861,-0.026,-0.217,0.822
6/13/2012 3:30,195998,1.735,79.31,1.364,90.4,1.833,-0.743,-0.057,0,0.334,0,0.134,0,13.2,-0.798,-0.027,-0.227,0.812
6/13/2012 3:40,195999,2.671,79.14,2.391,81.9,3.151,-0.761,-0.069,0,0.335,0,0.133,0,13.2,-0.755,-0.016,-0.217,0.812
6/13/2012 3:50,196000,2.029,82.4,2.235,88.8,2.685,-0.685,-0.066,0,0.335,0,0.135,0,13.2,-0.692,-0.007,-0.227,0.812
6/13/2012 4:00,196001,0.632,105,1.936,90.1,2.651,-0.676,-0.406,0,0.335,0,0.137,0,13.19,-0.628,0.002,-0.227,0.821
6/13/2012 4:10,196002,0.921,65.47,1.003,81.6,1.568,-0.589,-0.062,0,0.335,0,0.136,0,13.19,-0.542,0.022,-0.227,0.831
6/13/2012 4:20,196003,1.401,93.5,1.303,86.3,1.931,-0.657,-0.064,0,0.335,0,0.141,0,13.19,-0.457,0.059,-0.227,0.85
6/13/2012 4:30,196004,1.686,117.1,0.988,102.3,1.686,-0.656,-0.051,0,0.336,0,0.14,0,13.2,-0.393,0.089,-0.217,0.879
6/13/2012 4:40,196005,0.985,101.8,1.265,109.6,1.999,-0.791,-0.059,0,0.335,0,0.141,0,13.2,-0.393,0.136,-0.227,0.917
6/13/2012 4:50,196006,1.661,98,1.278,113.8,1.754,-0.667,-0.063,0,0.336,0,0.14,0,13.21,-0.416,0.154,-0.228,0.906
6/13/2012 5:00,196007,0.916,119.8,1.326,146.4,2.181,-0.542,-0.072,0,0.336,0,0.14,0,13.22,-0.373,0.193,-0.226,0.927
6/13/2012 5:10,196008,0.946,125.6,1.405,116.3,2.176,-0.751,-0.085,0,0.336,0,0.137,0,13.24,-0.307,0.308,-0.226,0.975
6/13/2012 5:20,196009,2.2,102.5,1.59,115.1,2.278,-0.752,-0.086,0,0.336,0,0.136,0,13.26,-0.267,0.403,-0.226,1.022
6/13/2012 5:30,196010,2.504,100.5,2.227,115.9,2.95,-0.751,-0.071,0,0.334,0,0.138,0,13.28,-0.244,0.518,-0.226,1.051
6/13/2012 5:40,196011,1.916,135.7,2.259,118.4,3.009,-0.866,-0.04,0,0.334,0,0.139,0,13.3,-0.33,0.585,-0.226,1.051
6/13/2012 5:50,196012,1.656,151.2,1.434,137.8,2.083,-0.35,-0.087,0,0.335,0,0.136,0,13.33,-0.35,0.594,-0.226,1.041
6/13/2012 6:00,196013,1.872,114.5,1.506,127.7,2.278,-0.265,-0.073,0,0.335,0,0.136,0,13.37,-0.201,0.746,-0.227,1.126
6/13/2012 6:10,196014,1.225,129.2,1.399,108.6,2.102,-0.427,-0.06,0,0.335,0,0.133,0,13.39,-0.032,1.012,-0.227,1.24
6/13/2012 6:20,196015,2.548,105.8,1.407,124.9,2.548,-0.285,-0.059,0,0.335,0,0.129,0,13.43,0.138,1.258,-0.228,1.353
6/13/2012 6:30,196016,1.48,117.1,1.823,115.6,2.685,-0.162,-0.074,0,0.333,0,0.127,0,13.48,0.352,1.562,-0.229,1.505
6/13/2012 6:40,196017,2.764,124.7,2.206,104.4,3.234,0.056,-0.069,0,0.335,0,0.126,0,13.52,0.565,1.903,-0.23,1.655
6/13/2012 6:50,196018,1.94,105.4,2.46,115.9,3.288,0.095,-0.084,0,0.335,0,0.129,0,13.59,0.734,2.131,-0.23,1.77
6/13/2012 7:00,196019,2.969,119.8,2.52,104,3.695,0.371,-0.06,0,0.336,0,0.124,0,13.63,0.969,2.416,-0.229,1.912
6/13/2012 7:10,196020,2.455,118.4,3.087,123.5,3.685,0.38,-0.087,0,0.337,0,0.124,0,13.67,1.096,2.663,-0.23,2.036
6/13/2012 7:20,196021,2.573,137.9,2.437,118.8,3.626,0.714,-0.065,0,0.337,0,0.125,0,13.74,1.288,2.911,-0.229,2.169
6/13/2012 7:30,196022,1.823,95.6,2.337,116.1,3.435,0.829,-0.063,0,0.334,0,0.125,0,13.88,1.437,3.196,-0.229,2.34
6/13/2012 7:40,196023,1.372,122.2,1.889,110.5,2.7,1.009,-0.039,0,0.34,0,0.123,0,13.94,1.649,3.462,-0.229,2.492
6/13/2012 7:50,196024,2.783,79.6,2.303,111.1,3.185,0.915,-0.063,0,0.336,0,0.123,0,13.97,1.884,3.73,-0.228,2.646
6/13/2012 8:00,196025,2.215,70.63,2.629,96.9,3.925,1.448,-0.072,0,0.336,0,0.118,0,14.5,2.203,3.969,-0.228,2.798
6/13/2012 8:10,196026,2.347,112.6,2.647,90,3.455,2.533,-0.064,0,0.335,0,0.121,0,14.49,2.544,4.246,-0.227,2.989
6/13/2012 8:20,196027,3.709,127,3.005,101.3,3.798,2.857,-0.078,0,0.341,0,0.124,0,14.47,2.971,4.533,-0.226,3.209
6/13/2012 8:30,196028,2.107,124.3,2.592,112.6,3.636,3.542,-0.061,0,0.341,0,0.129,0,14.46,3.357,4.838,-0.227,3.389
6/13/2012 8:40,196029,2.406,103.1,2.481,113.1,3.572,3.788,-0.038,0,0.336,0,0.138,0,14.45,3.892,5.219,-0.228,3.693
6/13/2012 8:50,196030,2.994,127.4,2.09,127.6,3.063,4.607,-0.071,0,0.331,0,0.13,0,14.44,4.514,5.678,-0.228,4.073
6/13/2012 9:00,196031,2.528,149.2,2.476,127,3.763,5.14,-0.068,0,0.335,0,0.127,0,14.43,5.074,6.195,-0.23,4.51
6/13/2012 9:10,196032,2.651,64.14,2.541,115.4,3.621,5.485,-0.068,0,0.33,0,0.14,0,14.41,5.614,6.715,-0.23,4.968
6/13/2012 9:20,196033,2.636,38.25,2.558,67.96,3.714,5.33,-0.072,0,0.339,0,0.13,0,14.4,6.048,7.196,-0.232,5.415
6/13/2012 9:30,196034,3.489,63.26,2.311,72.74,3.489,5.482,-0.078,0,0.335,0,0.13,0,14.4,6.396,7.572,-0.223,5.846
6/13/2012 9:40,196035,1.245,105.2,2.372,83.2,3.41,6.269,-0.063,0,0.327,0,0.131,0,14.38,6.678,7.932,-0.223,6.278
6/13/2012 9:50,196036,2.19,64.36,2.141,93.1,3.361,6.847,-0.07,0,0.315,0,0.124,0,14.37,7.071,8.34,-0.232,6.722
6/13/2012 10:00,196037,2.7,103.3,2.531,85.5,3.42,6.655,-0.064,0,0.341,0,0.108,0,14.35,7.464,8.79,-0.231,7.196
6/13/2012 10:10,196038,3.464,113.3,2.708,97.5,3.464,7.121,-0.049,0,0.332,0,0.09,0,14.33,7.817,9.23,-0.22,7.664
6/13/2012 10:20,196039,2.768,61.73,2.508,87.9,3.342,6.967,-0.055,0,0.326,0,0.107,0,14.33,8.17,9.66,-0.229,8.15
6/13/2012 10:30,196040,2.935,40.26,2.752,63.37,4.047,6.968,-0.075,0,0.34,0,0.093,0,14.32,8.44,10.04,-0.219,8.62
6/13/2012 10:40,196041,3.646,45.48,2.996,58.4,4.875,7.754,-0.053,0,0.333,0,0.117,0,14.32,8.57,10.32,-0.218,9.01
6/13/2012 10:50,196042,4.533,63.02,4.385,60.11,5.591,7.453,-0.075,0,0.311,0,0.134,0,14.32,8.72,10.53,-0.227,9.36
6/13/2012 11:00,196043,4.145,73.99,4.701,70.58,6.399,8.24,-0.038,0,0.324,0,0.123,0,14.32,8.81,10.62,-0.217,9.62
6/13/2012 11:10,196044,4.434,73.85,4.125,66.93,5.125,8.3,-0.071,0,0.322,0,0.119,0,14.32,8.94,10.7,-0.218,9.86
6/13/2012 11:20,196045,3.606,67.95,3.853,75.63,4.719,8.66,-0.067,0,0.314,0,0.132,0,14.31,9.19,10.84,-0.227,10.16
6/13/2012 11:30,196046,4.875,49.93,4.005,62.41,5.042,8.91,-0.075,0,0.327,0,0.132,0,14.3,9.44,11.02,-0.227,10.46
6/13/2012 11:40,196047,2.181,54.67,4.135,47.2,5.341,8.35,-0.072,0,0.323,0,0.125,0,14.3,9.66,11.2,-0.219,10.72
6/13/2012 11:50,196048,4.738,64.61,4.209,70.96,5.777,9.35,-0.07,0,0.318,0,0.103,0,14.29,9.86,11.34,-0.22,10.95
6/13/2012 12:00,196049,4.258,49.68,3.578,71.39,5.189,9.33,-0.083,0,0.298,0,0.104,0,14.28,10.25,11.51,-0.22,11.22
6/13/2012 12:10,196050,3.033,55.79,3.168,52.3,4.719,10,-0.075,0,0.309,0,0.094,0,14.27,10.63,11.76,-0.221,11.5
6/13/2012 12:20,196051,3.582,71.89,3.326,73.72,4.812,9.82,-0.063,0,0.306,0,0.096,0,14.26,11.02,12.05,-0.222,11.78
6/13/2012 12:30,196052,2.435,345.4,2.299,46.06,4.738,9.99,-0.078,0,0.306,0,0.128,0,14.25,11.43,12.36,-0.224,12.06
6/13/2012 12:40,196053,3.229,31.19,2.809,48.16,4.327,10.26,-0.085,0,0.307,0,0.11,0,14.25,11.79,12.65,-0.235,12.33
6/13/2012 12:50,196054,3.9,65.56,3.141,71.46,4.635,10.6,-0.084,0,0.314,0,0.116,0,14.23,12.09,12.81,-0.225,12.55
6/13/2012 13:00,196055,3.224,50.25,3.149,74.32,4.689,11.15,-0.071,0,0.307,0,0.108,0,14.22,12.33,12.39,-0.226,12.71
6/13/2012 13:10,196056,3.685,106.2,3.059,75.23,4.969,11.33,-0.059,0,0.316,0,0.134,0,14.21,12.63,11.59,-0.226,12.86
6/13/2012 13:20,196057,4.552,46.8,3.523,55.74,4.934,10.86,-0.071,0,0.297,0,0.121,0,14.22,12.84,10.77,-0.224,12.99
6/13/2012 13:30,196058,3.112,52.5,3.76,49.37,5.439,10.97,-0.073,0,0.294,0,0.095,0,14.22,12.95,10.04,-0.234,13.02
6/13/2012 13:40,196059,4.939,34.92,4.37,38.32,5.939,10.81,-0.074,0,0.3,0,0.084,0,14.23,13.05,9.93,-0.224,13.02
6/13/2012 13:50,196060,5.679,27.73,4.591,34.99,5.767,10.83,-0.071,0,0.306,0,0.102,0,14.23,13.12,10.37,-0.224,12.96
6/13/2012 14:00,196061,5.238,52.64,4.645,46.76,6.198,10.74,-0.073,0,0.299,0,0.136,0,14.24,13.19,10.93,-0.214,12.9
6/13/2012 14:10,196062,3.65,52,4.602,43.06,5.513,10.69,-0.066,0,0.292,0,0.122,0,14.23,13.19,11.41,-0.214,12.78
