2012 Meteorological,,,,,,,,,
,,,,,,,,,
Data Processed By: ,,Niki Jacobs,,,,,,,
For More Information Contact: ,,Dr. Anna Liljedahl - akliljedahl@alaska.edu,,,,,,,
,,,,,,,,,
Site Name: ,,Coal Mine Ridge,,,,,,,
Site Coordinates (UTM): ,,X-coord. 561974,,,,,,,
,,Y-coord. 7060795,,,,,,,
2012-10-08,03:00:00,1.25,1.58,93.55,92.1,0.43,25.4,1.15,1.83
2012-10-08,04:00:00,1.9,2.2,91.35,90.15,0.73,158.8,0,1.49
2012-10-08,05:00:00,2.14,2.36,90.65,89.3,0.65,82.5,0.71,2.1
2012-10-08,06:00:00,2.4,2.74,88.95,87.3,0.69,315.2,0.67,2.08
2012-10-08,07:00:00,2.92,3.17,85,84.05,0.77,33.87,1.15,1.62
2012-10-08,08:00:00,3.22,3.43,83.7,82.85,0.69,44.76,1.18,2.04
2012-10-08,09:00:00,3.61,3.77,82.65,81.01,0.97,243.4,1.08,1.92
2012-10-08,10:00:00,3.64,3.73,84.1,83.4,1.22,290.4,1.97,2.89
2012-10-08,11:00:00,3.67,3.73,85.65,85.2,1.48,286.4,1.68,3.55
2012-10-08,12:00:00,3.18,3.16,91.65,91.3,1.71,266.3,1.76,4.48
2012-10-08,13:00:00,1.55,1.52,98.65,98.55,1.41,281.3,1.31,2.91
2012-10-08,14:00:00,1.42,1.35,99.65,99.4,1.37,290.9,1.71,2.4
2012-10-08,15:00:00,0.64,0.66,99.9,99.6,0.62,320,2.47,3.67
2012-10-08,16:00:00,-0.16,-0.07,99.95,99.75,-0.16,9.25,1.06,3.33
2012-10-08,17:00:00,-0.58,-0.48,99.95,99.75,-0.58,26.99,0.47,2.92
2012-10-08,18:00:00,-0.94,-0.87,99.95,99.8,-0.94,352.8,0.68,1.72
2012-10-08,19:00:00,-1.28,-1.2,99.95,99.6,-1.29,19.62,0.22,1.39
2012-10-08,20:00:00,-1.52,-1.44,99.7,99.35,-1.56,350.3,0,0.97
2012-10-08,21:00:00,-1.47,-1.4,99.35,99.3,-1.55,300.1,7777,7777
2012-10-08,22:00:00,-1.64,-1.56,99.15,99.15,-1.75,332.8,7777,7777
2012-10-08,23:00:00,-2.05,-1.97,98.7,98.75,-2.23,34.75,7777,7777
2012-10-09,00:00:00,-2.52,-2.43,98.2,98.4,-2.77,27.86,7777,7777
2012-10-09,01:00:00,-2.57,-2.5,98.05,98.1,-2.83,343.1,7777,7777
2012-10-09,02:00:00,-2.71,-2.62,97.95,97.9,-2.98,354,7777,7777
2012-10-09,03:00:00,-2.72,-2.63,97.9,97.85,-3,291,7777,7777
2012-10-09,04:00:00,-2.77,-2.71,97.95,97.75,-3.05,11.04,7777,7777
2012-10-09,05:00:00,-2.87,-2.81,97.9,97.7,-3.16,50.28,7777,7777
2012-10-09,06:00:00,-2.89,-2.83,97.75,97.7,-3.2,8.29,7777,7777
2012-10-09,07:00:00,-3.04,-2.99,97.7,97.55,-3.35,346.7,7777,7777
2012-10-09,08:00:00,-3.09,-3.03,97.55,97.5,-3.42,318.3,7777,7777
2012-10-09,09:00:00,-3.11,-3.05,97.4,97.3,-3.46,304.3,7777,7777
2012-10-09,10:00:00,-2.89,-2.83,97.3,97.1,-3.27,330.1,7777,7777
2012-10-09,11:00:00,-2.79,-2.7,97.25,97,-3.17,350,7777,7777
2012-10-09,12:00:00,-2.83,-2.64,97.15,97.1,-3.23,27.62,7777,7777
2012-10-09,13:00:00,-2.83,-2.67,97,96.9,-3.24,325.8,7777,7777
2012-10-09,14:00:00,-2.92,-2.78,96.95,96.8,-3.35,312.8,7777,7777
2012-10-09,15:00:00,-2.92,-2.81,97,96.85,-3.33,299.5,7777,7777
2012-10-09,16:00:00,-2.77,-2.68,97.3,97.15,-3.14,310.7,7777,7777
2012-10-09,17:00:00,-2.67,-2.59,97.7,97.55,-2.99,303.5,7777,7777
2012-10-09,18:00:00,-2.98,-2.92,97.7,97.6,-3.29,296.7,7777,7777
2012-10-09,19:00:00,-3.23,-3.16,97.45,97.4,-3.57,323.1,7777,7777
2012-10-09,20:00:00,-3.5,-3.42,97.05,97.1,-3.9,291.7,7777,7777
2012-10-09,21:00:00,-3.79,-3.73,95.5,96.45,-4.38,128.1,7777,7777
2012-10-09,22:00:00,-4.32,-4.24,95.05,96.05,-4.95,326.8,7777,7777
2012-10-09,23:00:00,-4.57,-4.44,95.65,96,-5.16,218.7,7777,7777
2012-10-10,00:00:00,-4.3,-4.16,97,96.5,-4.71,185.5,7777,7777
2012-10-10,01:00:00,-4.52,-4.37,96.65,96.2,-4.97,194.2,7777,7777
2012-10-10,02:00:00,-5.02,-4.89,96.45,95.7,-5.51,187.8,7777,7777
2012-10-10,03:00:00,-6.33,-6.08,94.5,94.35,-7.04,191.7,7777,7777
2012-10-10,04:00:00,-7.68,-7.34,93.3,93.15,-8.57,166.9,7777,7777
2012-10-10,05:00:00,-6.48,-6.23,94,93.9,-7.27,195.2,7777,7777
2012-10-10,06:00:00,-5.87,-5.77,94.7,94.55,-6.58,291.1,7777,7777
2012-10-10,07:00:00,-5.74,-5.68,94.9,94.7,-6.43,293.6,7777,7777
2012-10-10,08:00:00,-5.91,-5.76,94.7,94.55,-6.63,280,7777,7777
2012-10-10,09:00:00,-5.88,-5.75,94.45,94.4,-6.63,276.2,7777,7777
2012-10-10,10:00:00,-5.95,-5.79,94.3,94.3,-6.71,237.2,7777,7777
2012-10-10,11:00:00,-5.79,-5.66,94.3,94.3,-6.57,272.4,7777,7777
2012-10-10,12:00:00,-5.46,-5.37,94.3,94.45,-6.24,315.7,7777,7777
2012-10-10,13:00:00,-5.13,-5.04,94.5,94.8,-5.88,314.2,7777,7777
2012-10-10,14:00:00,-5.01,-4.92,94.75,94.9,-5.72,3.71,7777,7777
2012-10-10,15:00:00,-4.97,-4.85,94.7,94.95,-5.68,295.7,7777,7777
2012-10-10,16:00:00,-5.68,-5.53,94.25,94.2,-6.45,272.7,7777,7777
2012-10-10,17:00:00,-6.76,-6.32,92.9,92.95,-7.67,183.4,7777,7777
2012-10-10,18:00:00,-8.07,-7.17,92.65,92.85,-9.08,198.3,7777,7777
2012-10-10,19:00:00,-9.16,-7.94,91.5,92.15,-10.29,74.97,7777,7777
2012-10-10,20:00:00,-8.46,-7.92,91.9,92.3,-9.54,77.91,7777,7777
2012-10-10,21:00:00,-9.08,-8.54,90.5,91.7,-10.31,102.4,7777,7777
2012-10-10,22:00:00,-9.8,-9.28,90.05,90.85,-11.14,41.21,7777,7777
2012-10-10,23:00:00,-8.94,-8.54,89.8,90.95,-10.23,150.4,7777,7777
2012-10-11,00:00:00,-10.31,-8.96,87.7,90.2,-11.84,196.4,7777,7777
2012-10-11,01:00:00,-12.77,-11.36,86.45,88.3,-14.63,170.3,7777,7777
2012-10-11,02:00:00,-13.05,-12.21,85.35,87.45,-14.98,183.1,7777,7777
2012-10-11,03:00:00,-12.81,-11.82,85.8,87.8,-14.69,166.8,7777,7777
2012-10-11,04:00:00,-12.99,-11.85,85.55,87.4,-14.89,165.8,7777,7777
2012-10-11,05:00:00,-12.8,-12.08,85.3,87.1,-14.77,175.4,7777,7777
2012-10-11,06:00:00,-12.21,-11.36,84.65,86.45,-14.24,181,7777,7777
2012-10-11,07:00:00,-11.81,-11.05,84.35,84.9,-13.87,163.7,7777,7777
2012-10-11,08:00:00,-11.22,-10.48,84.3,83.95,-13.28,127.3,7777,7777
2012-10-11,09:00:00,-10.14,-9.31,83.65,82.24,-12.38,176.5,7777,7777
2012-10-11,10:00:00,-9.99,-9.51,81.67,81.81,-12.49,113.8,7777,7777
2012-10-11,11:00:00,-6.87,-6.53,79.65,78.51,-9.87,87.5,7777,7777
2012-10-11,12:00:00,-5.22,-4.46,81.64,82.58,-7.87,311.9,7777,7777
2012-10-11,13:00:00,-5.59,-3.52,80.81,80.7,-8.41,312.3,7777,7777
2012-10-11,14:00:00,-5.44,-4.07,79.95,77.71,-8.24,243.1,7777,7777
2012-10-11,15:00:00,-5.25,-6.15,80.01,83.55,-8.11,220.4,7777,7777
2012-10-11,16:00:00,-5.08,-5.94,78.3,81.24,-8.49,172.9,7777,7777
2012-10-11,17:00:00,-7.16,-7.69,82.31,85.1,-9.97,267.6,7777,7777
2012-10-11,18:00:00,-10.71,-9.09,87.55,86.13,-12.36,242.7,7777,7777
2012-10-11,19:00:00,-12.22,-10.52,89.05,88.15,-13.67,128.4,7777,7777
2012-10-11,20:00:00,-12.63,-11.06,86.34,83.15,-14.78,165.8,7777,7777
2012-10-11,21:00:00,-13.54,-12.1,77.99,73.53,-16.57,188.3,7777,7777
2012-10-11,22:00:00,-13.34,-11.33,75.71,70.03,-16.69,167.5,7777,7777
2012-10-11,23:00:00,-13.22,-11.35,85.42,84,-15.37,170.2,7777,7777
2012-10-12,00:00:00,-14.36,-13.18,81.97,80.66,-16.71,169.8,7777,7777
2012-10-12,01:00:00,-13.71,-12,80.11,78.26,-16.25,183.6,1.69,2.21
2012-10-12,02:00:00,-14.23,-12.45,79.93,75.39,-17.31,181.1,1.35,2.04
2012-10-12,03:00:00,-14.2,-12.02,77.53,74.22,-17.29,167.8,0.65,1.25
2012-10-12,04:00:00,-14.29,-12.09,77.08,71.87,-17.61,171.2,0,0.73
2012-10-12,05:00:00,-14.54,-12.66,83.61,83.01,-16.76,201.8,0.75,1.85
2012-10-12,06:00:00,-13.7,-12.27,87.3,89.1,-15.29,220.7,0.91,1.13
2012-10-12,07:00:00,-13.1,-12.37,88,89,-14.67,184,0.98,1.71
2012-10-12,08:00:00,-12.58,-12.02,87.9,88.55,-14.18,191.7,1.05,1.94
2012-10-12,09:00:00,-11.38,-11.35,87.9,87.8,-13.03,185.6,1.49,1.49
2012-10-12,10:00:00,-10.19,-10.15,88.05,88,-11.79,287,0,1.43
2012-10-12,11:00:00,-9.6,-9.5,88.35,88,-11.17,208.2,1.19,1.62
2012-10-12,12:00:00,-9.37,-10.09,87.65,88.8,-11.01,269.1,1.27,2.18
2012-10-12,13:00:00,-9.49,-9.96,88.6,89.65,-11,276.4,0.81,1.57
2012-10-12,14:00:00,-9.23,-9.58,88.6,89.15,-10.72,305.9,1.19,1.59
2012-10-12,15:00:00,-9.51,-9.7,88.65,88.9,-11.01,268.1,0.83,1.53
2012-10-12,16:00:00,-9.45,-9.42,90.3,90.2,-10.72,283.8,1.38,1.61
2012-10-12,17:00:00,-9.46,-9.35,91.15,90.35,-10.62,278.3,1.4,1.85
2012-10-12,18:00:00,-9.49,-9.36,91.6,90.65,-10.59,285.5,1.72,2.33
2012-10-12,19:00:00,-9.77,-9.67,91,90.55,-10.97,279.1,1.16,1.89
2012-10-12,20:00:00,-9.8,-9.71,90.3,90.25,-11.1,313.3,1.25,2.18
2012-10-12,21:00:00,-9.86,-9.79,89.35,89.85,-11.25,330.9,1.15,1.92
2012-10-12,22:00:00,-9.98,-9.94,88.3,89.6,-11.5,314.9,1.37,2.06
2012-10-12,23:00:00,-10.23,-10.18,87.75,89.15,-11.86,245.6,0.68,1.57
2012-10-13,00:00:00,-10.39,-10.37,87.25,88.85,-12.13,316.4,1.06,1.5
2012-10-13,01:00:00,-10.43,-10.47,85.55,88.95,-12.39,322.6,0,1.6
2012-10-13,02:00:00,-10.61,-10.7,83.3,88.5,-12.89,334.9,1.12,1.48
2012-10-13,03:00:00,-10.89,-10.98,82.1,88.15,-13.29,352.6,1.08,1.59
2012-10-13,04:00:00,-11.05,-11.2,81.6,87.95,-13.58,327.1,0,1.66
2012-10-13,05:00:00,-10.96,-11.12,81.8,88,-13.5,345.3,0.65,1.31
2012-10-13,06:00:00,-10.89,-11.06,80.58,87.85,-13.58,334.8,0.8,1.21
2012-10-13,07:00:00,-11.03,-11.12,81.09,87.15,-13.68,183.5,0,1.08
2012-10-13,08:00:00,-11.37,-11.3,83.1,86.15,-13.62,167.9,1.22,1.33
2012-10-13,09:00:00,-11.35,-11.23,80.3,83.95,-13.99,176.1,1.02,1.31
2012-10-13,10:00:00,-10.27,-10.37,78.83,80.65,-13.21,207.5,1.82,2.1
2012-10-13,11:00:00,-9.88,-10.01,80.24,81.18,-12.5,189.1,0.95,2.38
2012-10-13,12:00:00,-9.82,-10.05,84,85.15,-12.03,268,0.87,1.64
2012-10-13,13:00:00,-9.41,-9.47,85.3,86.5,-11.46,261.6,1.46,1.7
2012-10-13,14:00:00,-9.45,-9.38,86.05,86.6,-11.37,282.2,0.89,1.79
2012-10-13,15:00:00,-9.11,-9.16,85.05,86.7,-11.15,241.7,0.05,1.49
2012-10-13,16:00:00,-9.17,-9.1,86.7,87.6,-10.96,254.4,1.64,1.89
2012-10-13,17:00:00,-9.59,-9.65,87.55,88.8,-11.16,228.3,1.62,2.25
2012-10-13,18:00:00,-10.01,-9.94,88.35,88.85,-11.55,181.9,1.85,2.08
2012-10-13,19:00:00,-10.08,-9.98,89.3,89.3,-11.5,185.6,1.24,2.16
2012-10-13,20:00:00,-10.35,-10.18,89.25,89.35,-11.78,277.2,0.81,1.83
2012-10-13,21:00:00,-10.47,-10.27,89.45,89.5,-11.86,297.9,0,1.48
2012-10-13,22:00:00,-11.04,-10.52,87.9,88.55,-12.56,243.4,0.58,1.14
2012-10-13,23:00:00,-11.94,-11.24,89.4,89.7,-13.33,236.2,0.5,1.41
2012-10-14,00:00:00,-11.44,-10.59,91.6,91.3,-12.51,246.5,0.95,1.01
2012-10-14,01:00:00,-12.22,-11.42,90.4,90.25,-13.46,188.7,1.2,1.66
2012-10-14,02:00:00,-11.83,-11.31,89.75,89.65,-13.15,289.5,0.3,1.96
2012-10-14,03:00:00,-11.74,-11.15,89.05,89.75,-13.17,187.6,0.92,2.92
2012-10-14,04:00:00,-12.25,-11.29,89,89.35,-13.68,239.6,1.24,2.57
2012-10-14,05:00:00,-11.82,-11.49,89.25,89.25,-13.24,184.9,1.57,1.92
2012-10-14,06:00:00,-12.83,-12.36,88.45,87.8,-14.37,191.3,1.33,1.78
2012-10-14,07:00:00,-12.75,-12.22,88.3,87.95,-14.32,212.4,0.26,1.68
2012-10-14,08:00:00,-12.4,-11.36,87.7,87.65,-14.04,176.2,0.43,0.88
2012-10-14,09:00:00,-12.14,-11.81,87.7,87.4,-13.82,170.1,1.07,1.07
2012-10-14,10:00:00,-10.92,-11.23,87.5,87.8,-12.6,275.4,0.32,1.02
2012-10-14,11:00:00,-11.12,-11.25,87.4,87.45,-12.79,182.7,0.6,0.89
2012-10-14,12:00:00,-9.3,-8.32,88.35,90.55,-10.93,59.86,0,0.69
2012-10-14,13:00:00,-8.55,-9.66,87,88.6,-10.37,235.3,1.61,1.96
2012-10-14,14:00:00,-9.38,-9.89,88.8,88.6,-10.89,191.8,2.02,2.29
2012-10-14,15:00:00,-9.63,-9.92,89.65,89,-11.06,229.3,0.51,2.14
2012-10-14,16:00:00,-9.42,-8.99,89.1,90.1,-10.89,275.9,1.21,1.4
2012-10-14,17:00:00,-10.02,-9.87,90.05,89.9,-11.33,354.6,0,1.63
2012-10-14,18:00:00,-10.14,-10.03,90.3,89.9,-11.43,288.6,1.27,1.84
2012-10-14,19:00:00,-10.17,-10.09,90.6,90,-11.46,3.43,0.61,1.23
2012-10-14,20:00:00,-10.1,-10.01,90.85,90,-11.33,43.13,0.15,1.19
2012-10-14,21:00:00,-10.01,-9.91,90.4,90,-11.31,9.65,0,0.67
2012-10-14,22:00:00,-9.88,-9.84,90.55,90.15,-11.17,73.42,0,0
2012-10-14,23:00:00,-9.71,-9.64,90.8,90.4,-10.95,11,0,0.39
2012-10-15,00:00:00,-9.57,-9.52,90.6,90.5,-10.82,76.32,0.31,0.63
2012-10-15,01:00:00,-9.48,-9.39,90.7,90.65,-10.72,14.33,0.4,0.67
2012-10-15,02:00:00,-9.39,-9.3,90.75,90.75,-10.62,0.19,0.51,0.91
2012-10-15,03:00:00,-9.43,-9.32,90.7,90.75,-10.67,24.65,0.52,0.75
2012-10-15,04:00:00,-9.35,-9.24,90.7,90.8,-10.58,60.54,0.13,0.72
2012-10-15,05:00:00,-9.37,-9.28,90.8,90.7,-10.61,65.9,0.43,0.57
2012-10-15,06:00:00,-9.36,-9.27,90.95,90.7,-10.57,87.7,0.27,0.6
2012-10-15,07:00:00,-9.36,-9.26,90.9,90.7,-10.57,74.44,0.24,0.39
2012-10-15,08:00:00,-9.35,-9.24,90.95,90.75,-10.57,67.25,0.31,0.5
2012-10-15,09:00:00,-9.21,-8.99,90.75,90.85,-10.43,51.47,0.4,0.6
2012-10-15,10:00:00,-9.02,-8.5,90.85,91.2,-10.25,57.12,0,0.63
2012-10-15,11:00:00,-8.47,-7.93,90.95,91.55,-9.68,44.53,7777,7777
2012-10-15,12:00:00,-8.33,-8.36,90.7,90.65,-9.58,247.4,7777,7777
2012-10-15,13:00:00,-8.87,-8.96,90.05,90.15,-10.21,299.1,7777,7777
2012-10-15,14:00:00,-9.26,-9.37,89.55,89.8,-10.65,1.45,7777,7777
2012-10-15,15:00:00,-9.71,-9.77,89.65,89.85,-11.08,313.3,7777,7777
2012-10-15,16:00:00,-10.32,-10.32,89.35,89.55,-11.73,29.23,7777,7777
2012-10-15,17:00:00,-10.7,-10.57,89.1,89.25,-12.15,34.3,7777,7777
2012-10-15,18:00:00,-10.7,-10.61,89.25,89.25,-12.12,35.07,7777,7777
2012-10-15,19:00:00,-10.84,-10.76,88.95,89.3,-12.29,29.19,7777,7777
2012-10-15,20:00:00,-11.42,-11.34,88.45,88.75,-12.96,24.13,7777,7777
2012-10-15,21:00:00,-11.62,-11.53,88.25,88.5,-13.18,17.13,2.8,3.72
2012-10-15,22:00:00,-11.7,-11.61,88.15,88.25,-13.27,18.77,2.75,3.62
2012-10-15,23:00:00,-11.8,-11.7,88.1,88,-13.38,13.27,1.95,3.13
2012-10-16,00:00:00,-11.87,-11.75,88,87.85,-13.45,8.45,2.01,2.49
2012-10-16,01:00:00,-11.9,-11.78,87.95,87.8,-13.49,28.95,1.18,2.74
2012-10-16,02:00:00,-12,-11.87,87.8,87.7,-13.61,30.21,1.59,2.1
2012-10-16,03:00:00,-12.14,-12,87.65,87.5,-13.76,7.19,1.14,1.8
2012-10-16,04:00:00,-12.3,-12.15,87.45,87.35,-13.95,0.05,1.36,1.53
2012-10-16,05:00:00,-12.37,-12.26,87.35,87.2,-14.04,11.92,0.6,1.23
2012-10-16,06:00:00,-12.58,-12.43,87.05,86.95,-14.29,32.04,1.15,1.15
2012-10-16,07:00:00,-13.1,-12.89,86.5,86.45,-14.88,23.17,0.96,1.59
2012-10-16,08:00:00,-13.47,-13.25,86.1,86.1,-15.31,77.37,0,0.92
2012-10-16,09:00:00,-13.24,-12.95,86.05,86.45,-15.07,34.99,0.41,0.64
2012-10-16,10:00:00,-12.87,-12.04,86.05,87.1,-14.71,56.71,0.62,0.76
2012-10-16,11:00:00,-12.5,-10.68,85.95,87.7,-14.35,36.15,0.65,0.82
2012-10-16,12:00:00,-12.26,-11.07,85.9,87.95,-14.15,24.18,0.62,0.97
2012-10-16,13:00:00,-11.7,-9.62,85.3,88.75,-13.67,42.02,0.63,0.78
2012-10-16,14:00:00,-11.89,-9.95,85.55,88.15,-13.77,29.91,0,0.73
2012-10-16,15:00:00,-12.22,-11.38,86.05,87.15,-14.06,19.11,7777,7777
2012-10-16,16:00:00,-12.62,-11.85,86.45,86.55,-14.42,14.24,7777,7777
2012-10-16,17:00:00,-12.81,-12.07,86.3,86.75,-14.61,10.09,7777,7777
2012-10-16,18:00:00,-13.05,-12.54,86.5,86.7,-14.84,12.5,7777,7777
2012-10-16,19:00:00,-13.37,-13.17,86,86.05,-15.2,16.7,7777,7777
2012-10-16,20:00:00,-13.3,-13.55,86.2,85.85,-15.1,353.9,7777,7777
2012-10-16,21:00:00,-13.2,-13.2,86.35,86.2,-15,0.05,7777,7777
2012-10-16,22:00:00,-13.28,-13.26,86.25,86.05,-15.09,19.21,7777,7777
2012-10-16,23:00:00,-13.49,-13.31,85.6,85.9,-15.35,9.94,7777,7777
2012-10-17,00:00:00,-13.98,-13.78,85.45,85.45,-15.89,45.95,7777,7777
2012-10-17,01:00:00,-14.79,-14.36,84,84.6,-16.8,289,7777,7777
2012-10-17,02:00:00,-17.38,-15.92,82.03,81.79,-19.65,185.8,7777,7777
2012-10-17,03:00:00,-18.41,-16.74,80.63,82.35,-20.84,169,7777,7777
2012-10-17,04:00:00,-18.38,-17.19,81.97,82.42,-20.81,188.2,7777,7777
2012-10-17,05:00:00,-16.43,-15.36,83.05,83.6,-18.66,66.98,7777,7777
2012-10-17,06:00:00,-15.85,-15.68,82.85,83.55,-18.02,232.2,7777,7777
2012-10-17,07:00:00,-16.76,-15.9,82.07,82.15,-19.04,86.1,7777,7777
2012-10-17,08:00:00,-16.18,-15.41,82.35,83.35,-18.37,337.4,7777,7777
2012-10-17,09:00:00,-14.7,-14.45,84.4,84.6,-16.74,105.1,7777,7777
2012-10-17,10:00:00,-14.53,-14.31,84.8,84.55,-16.53,156,7777,7777
2012-10-17,11:00:00,-13.01,-12.93,85.8,85.8,-14.87,186.7,7777,7777
2012-10-17,12:00:00,-11.75,-11.91,86.85,86.55,-13.49,302.7,7777,7777
2012-10-17,13:00:00,-11.4,-11.84,86.2,86.3,-13.23,180.2,7777,7777
2012-10-17,14:00:00,-12.31,-12.37,84.75,85.95,-14.34,172.7,7777,7777
2012-10-17,15:00:00,-12.38,-12,85.45,86.25,-14.37,246.6,7777,7777
2012-10-17,16:00:00,-11.91,-11.79,86.6,87.3,-13.72,33.96,7777,7777
2012-10-17,17:00:00,-11.76,-10.72,87.6,88.05,-13.41,120.4,7777,7777
2012-10-17,18:00:00,-11.83,-11.5,87.85,88.05,-13.43,346.8,7777,7777
2012-10-17,19:00:00,-11.93,-11.68,87.8,87.75,-13.55,25.53,7777,7777
2012-10-17,20:00:00,-12.16,-12.1,87.4,87.25,-13.82,303.3,7777,7777
2012-10-17,21:00:00,-13.01,-12.79,85.85,86.05,-14.8,305.2,7777,7777
2012-10-17,22:00:00,-13.9,-13.36,85.6,85.8,-15.79,106.3,7777,7777
2012-10-17,23:00:00,-13.49,-13.45,86.15,85.85,-15.32,349.9,7777,7777
2012-10-18,00:00:00,-13.52,-13.34,85.95,85.9,-15.37,39.53,7777,7777
2012-10-18,01:00:00,-13.93,-13.63,85.5,85.5,-15.84,57.58,7777,7777
2012-10-18,02:00:00,-13.98,-13.8,85.5,85.45,-15.89,83.9,7777,7777
2012-10-18,03:00:00,-13.41,-13.39,86.3,86.25,-15.22,84.1,7777,7777
2012-10-18,04:00:00,-12.69,-12.55,86.5,86.3,-14.43,95.2,7777,7777
2012-10-18,05:00:00,-12.8,-12.79,86.75,86.35,-14.53,49.57,7777,7777
2012-10-18,06:00:00,-12.89,-12.75,86.6,86.6,-14.65,44.45,7777,7777
2012-10-18,07:00:00,-13.07,-12.88,86.5,86.55,-14.86,44.64,7777,7777
2012-10-18,08:00:00,-12.99,-12.96,86.65,86.3,-14.76,1.5,7777,7777
2012-10-18,09:00:00,-12.79,-12.61,86.55,86.8,-14.55,37.12,7777,7777
2012-10-18,10:00:00,-12.71,-11.94,86.5,87,-14.51,80,7777,7777
2012-10-18,11:00:00,-11.76,-10.77,87.2,88.4,-13.48,31.13,7777,7777
2012-10-18,12:00:00,-11.2,-10.94,87.4,87.15,-12.88,192.2,7777,7777
2012-10-18,13:00:00,-10.59,-10.7,87.8,88.2,-12.19,311,7777,7777
2012-10-18,14:00:00,-10.24,-8.61,88.3,89.9,-11.81,46.26,1.59,1.64
2012-10-18,15:00:00,-11.43,-9.75,87.6,88.65,-13.07,0.1,0.54,1.81
2012-10-18,16:00:00,-11.48,-10.27,87.9,88.6,-13.09,27.21,0.78,1.24
2012-10-18,17:00:00,-11.77,-11.1,87.7,88,-13.38,61.86,0.43,1.38
2012-10-18,18:00:00,-12.05,-11.79,87.5,87.55,-13.68,23.79,0.75,1.22
2012-10-18,19:00:00,-12.1,-11.94,87.6,87.5,-13.73,35.52,0.06,0.88
2012-10-18,20:00:00,-12.09,-12,87.6,87.5,-13.72,322.3,0.09,0.93
2012-10-18,21:00:00,-12.08,-11.99,87.65,87.5,-13.71,76.49,1.04,1.17
2012-10-18,22:00:00,-12.08,-11.98,87.6,87.55,-13.71,210.5,0,1.17
2012-10-18,23:00:00,-12.05,-11.96,87.55,87.5,-13.69,110.2,0.36,0.68
2012-10-19,00:00:00,-11.99,-11.92,87.6,87.6,-13.62,263.6,0,0.72
2012-10-19,01:00:00,-11.96,-11.87,87.8,87.6,-13.57,326.8,1.36,1.37
2012-10-19,02:00:00,-12.07,-11.96,87.6,87.45,-13.7,13.17,0.58,1.15
2012-10-19,03:00:00,-12.18,-12.04,87.55,87.4,-13.83,61.05,0.44,1.08
2012-10-19,04:00:00,-12.24,-12.1,87.45,87.35,-13.89,72.92,0.76,1.46
2012-10-19,05:00:00,-12.29,-12.14,87.4,87.25,-13.95,49.47,0.98,1.64
2012-10-19,06:00:00,-12.38,-12.25,87.25,87.15,-14.06,48.75,0.47,1.23
2012-10-19,07:00:00,-12.35,-12.22,87.3,87.2,-14.02,116.9,0.49,1.32
2012-10-19,08:00:00,-12.59,-12.39,86.85,86.85,-14.31,70.22,0.84,1.07
2012-10-19,09:00:00,-12.68,-12.27,86.7,87.1,-14.43,108.1,0.2,1
2012-10-19,10:00:00,-13.07,-12.37,85.7,86.45,-15.02,127.6,0.66,0.99
2012-10-19,11:00:00,-11.55,-11.07,86.6,88.2,-13.32,125.1,0.46,0.99
2012-10-19,12:00:00,-10.48,-9.11,88.3,90.15,-12.1,255,0,1.03
2012-10-19,13:00:00,-10.16,-10.09,88.25,87.55,-11.77,17.56,0,0
2012-10-19,14:00:00,-10.64,-9.07,87.6,89.3,-12.3,6.51,0,0
2012-10-19,15:00:00,-10.51,-8.64,88.35,89.55,-12.07,103.3,0,0
2012-10-19,16:00:00,-10.33,-9.26,88.45,88.85,-11.82,94.8,0,0
2012-10-19,17:00:00,-10.71,-9.62,88.85,89.45,-12.18,67.3,0,0
2012-10-19,18:00:00,-11.09,-10.34,88.75,88.9,-12.58,337.5,2.06,2.34
2012-10-19,19:00:00,-11.16,-11.04,88.7,88.55,-12.66,311.8,1.33,2.11
2012-10-19,20:00:00,-11.27,-11.17,88.6,88.5,-12.77,51.29,1.14,1.84
2012-10-19,21:00:00,-11.19,-11.1,88.7,88.7,-12.69,22.87,0.74,1.65
2012-10-19,22:00:00,-11.24,-11.1,88.7,88.55,-12.74,0.92,0.53,1.33
2012-10-19,23:00:00,-11.24,-11.12,88.65,88.55,-12.74,333.8,0.88,1.52
2012-10-20,00:00:00,-11.25,-11.16,88.6,88.55,-12.76,334.1,1.16,2.16
2012-10-20,01:00:00,-11.33,-11.21,88.5,88.4,-12.84,354.4,1.33,1.72
2012-10-20,02:00:00,-11.6,-11.51,88.25,88.1,-13.16,0.05,1.31,2.95
2012-10-20,03:00:00,-11.78,-11.67,87.95,87.8,-13.36,21.57,0.99,1.64
2012-10-20,04:00:00,-11.77,-11.68,88.05,87.85,-13.35,26.06,0.63,1.49
2012-10-20,05:00:00,-11.77,-11.73,88.05,87.8,-13.35,19.26,1.16,1.34
2012-10-20,06:00:00,-11.7,-11.63,88.15,87.95,-13.27,0.29,0.82,1.18
2012-10-20,07:00:00,-11.65,-11.58,88.2,87.95,-13.21,21.19,0.6,1.03
2012-10-20,08:00:00,-11.66,-11.55,88.1,87.95,-13.23,36.19,0.78,1.25
2012-10-20,09:00:00,-11.61,-11.33,87.95,88.2,-13.2,48.11,0.59,0.95
2012-10-20,10:00:00,-11.33,-10.47,87.85,88.7,-12.94,37.26,1.12,1.29
2012-10-20,11:00:00,-10.68,-10.03,87.95,88.15,-12.28,0.1,2.04,2.62
